SOURCE_DESC	SECTOR_DESC	GROUP_DESC	COMMODITY_DESC	CLASS_DESC	PRODN_PRACTICE_DESC	UTIL_PRACTICE_DESC	STATISTICCAT_DESC	UNIT_DESC	SHORT_DESC	DOMAIN_DESC	DOMAINCAT_DESC	AGG_LEVEL_DESC	STATE_ANSI	STATE_FIPS_CODE	STATE_ALPHA	STATE_NAME	ASD_CODE	ASD_DESC	COUNTY_ANSI	COUNTY_CODE	COUNTY_NAME	REGION_DESC	ZIP_5	WATERSHED_CODE	WATERSHED_DESC	CONGR_DISTRICT_CODE	COUNTRY_CODE	COUNTRY_NAME	LOCATION_DESC	YEAR	FREQ_DESC	BEGIN_CODE	END_CODE	REFERENCE_PERIOD_DESC	WEEK_ENDING	LOAD_TIME	VALUE	CV_%
CENSUS	CROPS	FIELD CROPS	HAY & HAYLAGE	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	HAY & HAYLAGE - OPERATIONS WITH AREA HARVESTED	AREA HARVESTED	AREA HARVESTED: (1.0 TO 24.9 ACRES)	COUNTY	45	45	SC	SOUTH CAROLINA	50	CENTRAL	075	075	ORANGEBURG			00000000			9000	UNITED STATES	SOUTH CAROLINA, CENTRAL, ORANGEBURG	2017	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	90	50.4
SURVEY	CROPS	FIELD CROPS	CORN	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PROGRESS	PCT PLANTED	CORN - PROGRESS, MEASURED IN PCT PLANTED	TOTAL	NOT SPECIFIED	STATE	20	20	KS	KANSAS								00000000			9000	UNITED STATES	KANSAS	1998	WEEKLY	15	15	WEEK #15	1998-04-12	2013-01-01 12:00:00	1	 
CENSUS	CROPS	VEGETABLES	VEGETABLE TOTALS	ALL CLASSES	IN THE OPEN	ALL UTILIZATION PRACTICES	AREA IN PRODUCTION	OPERATIONS	VEGETABLE TOTALS, IN THE OPEN - OPERATIONS WITH AREA IN PRODUCTION	AREA IN PRODUCTION	AREA IN PRODUCTION: (0.1 TO 99.9 ACRES)	ZIP CODE	51	51	VA	VIRGINIA							20187	00000000			9000	UNITED STATES	20187	2017	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	1	 
SURVEY	CROPS	FIELD CROPS	CORN	ALL CLASSES	ALL PRODUCTION PRACTICES	GRAIN	PRODUCTION	BU	CORN, GRAIN - PRODUCTION, MEASURED IN BU	TOTAL	NOT SPECIFIED	COUNTY	29	29	MO	MISSOURI	30	NORTHEAST	205	205	SHELBY			00000000			9000	UNITED STATES	MISSOURI, NORTHEAST, SHELBY	2007	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	6,655,000	 
SURVEY	CROPS	FIELD CROPS	SUGARBEETS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PROGRESS	PCT PLANTED	SUGARBEETS - PROGRESS, MEASURED IN PCT PLANTED	TOTAL	NOT SPECIFIED	NATIONAL		99	US	US TOTAL								00000000			9000	UNITED STATES	US TOTAL	2008	WEEKLY	17	17	WEEK #17	2008-04-27	2013-01-01 12:00:00	34	 
CENSUS	CROPS	FIELD CROPS	WHEAT	WINTER	IRRIGATED	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	WHEAT, WINTER, IRRIGATED - OPERATIONS WITH AREA HARVESTED	AREA HARVESTED	AREA HARVESTED: (15.0 TO 24.9 ACRES)	STATE	56	56	WY	WYOMING								00000000			9000	UNITED STATES	WYOMING	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	4	 
CENSUS	CROPS	VEGETABLES	VEGETABLE TOTALS	ALL CLASSES	IN THE OPEN	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	VEGETABLE TOTALS, IN THE OPEN - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	13	13	GA	GEORGIA	20	NORTH CENTRAL	297	297	WALTON			00000000			9000	UNITED STATES	GEORGIA, NORTH CENTRAL, WALTON	2007	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	40	 
SURVEY	CROPS	FIELD CROPS	SOYBEANS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PRODUCTION	BU	SOYBEANS - PRODUCTION, MEASURED IN BU	TOTAL	NOT SPECIFIED	STATE	45	45	SC	SOUTH CAROLINA								00000000			9000	UNITED STATES	SOUTH CAROLINA	1991	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	13,860,000	 
SURVEY	CROPS	FIELD CROPS	WHEAT	WINTER	NON-IRRIGATED, FOLLOWING SUMMER FALLOW	ALL UTILIZATION PRACTICES	AREA PLANTED	ACRES	WHEAT, WINTER, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES PLANTED	TOTAL	NOT SPECIFIED	COUNTY	46	46	SD	SOUTH DAKOTA	60	EAST CENTRAL	077	077	KINGSBURY			00000000			9000	UNITED STATES	SOUTH DAKOTA, EAST CENTRAL, KINGSBURY	1995	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	1,400	 
SURVEY	CROPS	FIELD CROPS	BARLEY	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	BARLEY - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	51	51	VA	VIRGINIA	50	CENTRAL	031	031	CAMPBELL			00000000			9000	UNITED STATES	VIRGINIA, CENTRAL, CAMPBELL	1989	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	700	 
CENSUS	CROPS	FIELD CROPS	HAY & HAYLAGE	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	HAY & HAYLAGE - OPERATIONS WITH AREA HARVESTED	AREA HARVESTED	AREA HARVESTED: (250 TO 499 ACRES)	COUNTY	31	31	NE	NEBRASKA	30	NORTHEAST	173	173	THURSTON			00000000			9000	UNITED STATES	NEBRASKA, NORTHEAST, THURSTON	2007	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	3	 
CENSUS	CROPS	VEGETABLES	VEGETABLE TOTALS	ALL CLASSES	IN THE OPEN	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	VEGETABLE TOTALS, IN THE OPEN - OPERATIONS WITH AREA HARVESTED	AREA HARVESTED, FRESH MARKET & PROCESSING	AREA HARVESTED, FRESH MARKET & PROCESSING: (250 TO 499 ACRES)	STATE	47	47	TN	TENNESSEE								00000000			9000	UNITED STATES	TENNESSEE	2017	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	7	0.5
SURVEY	CROPS	FIELD CROPS	OATS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	YIELD	BU / ACRE	OATS - YIELD, MEASURED IN BU / ACRE	TOTAL	NOT SPECIFIED	COUNTY	16	16	ID	IDAHO	90	EAST	005	005	BANNOCK			00000000			9000	UNITED STATES	IDAHO, EAST, BANNOCK	1999	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	60	 
SURVEY	CROPS	FIELD CROPS	RYE	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PRODUCTION	BU	RYE - PRODUCTION, MEASURED IN BU	TOTAL	NOT SPECIFIED	COUNTY	13	13	GA	GEORGIA	10	NORTHWEST	115	115	FLOYD			00000000			9000	UNITED STATES	GEORGIA, NORTHWEST, FLOYD	1976	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	8,800	 
CENSUS	CROPS	VEGETABLES	PUMPKINS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	PUMPKINS - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	21	21	KY	KENTUCKY	60	EASTERN OR MOUNTAIN	019	019	BOYD			00000000			9000	UNITED STATES	KENTUCKY, EASTERN OR MOUNTAIN, BOYD	2017	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	1	89.2
SURVEY	CROPS	FIELD CROPS	SORGHUM	ALL CLASSES	ALL PRODUCTION PRACTICES	SILAGE	AREA HARVESTED	ACRES	SORGHUM, SILAGE - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	20	20	KS	KANSAS	10	NORTHWEST	179	179	SHERIDAN			00000000			9000	UNITED STATES	KANSAS, NORTHWEST, SHERIDAN	2000	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	100	 
CENSUS	CROPS	FIELD CROPS	HAY & HAYLAGE	ALL CLASSES	IRRIGATED	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	HAY & HAYLAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED	FARM SALES	FARM SALES: (25,000 TO 49,999 $)	STATE	33	33	NH	NEW HAMPSHIRE								00000000			9000	UNITED STATES	NEW HAMPSHIRE	2012	ANNUAL	00	00	YEAR		2012-12-31 00:00:00	11	14.0
CENSUS	CROPS	HORTICULTURE	BEDDING PLANTS, ANNUAL	FLOWERING & FOLIAR, OSTEOSPERMUM	ALL PRODUCTION PRACTICES	POTS, GE 5 INCHES	SALES	$	BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, OSTEOSPERMUM, POTS, GE 5 INCHES - SALES, MEASURED IN $	TOTAL	NOT SPECIFIED	STATE	08	08	CO	COLORADO								00000000			9000	UNITED STATES	COLORADO	2019	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	(D)	(D)
CENSUS	CROPS	HORTICULTURE	HORTICULTURE TOTALS	(EXCL CUT TREES & VEGETABLE SEEDS & TRANSPLANTS)	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	SALES	OPERATIONS	HORTICULTURE TOTALS, (EXCL CUT TREES & VEGETABLE SEEDS & TRANSPLANTS) - OPERATIONS WITH SALES	TOTAL	NOT SPECIFIED	ZIP CODE	41	41	OR	OREGON							97754	00000000			9000	UNITED STATES	97754	2017	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	8	 
CENSUS	CROPS	FIELD CROPS	SOYBEANS	ALL CLASSES	IRRIGATED	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	SOYBEANS, IRRIGATED - OPERATIONS WITH AREA HARVESTED	NAICS CLASSIFICATION	NAICS CLASSIFICATION: (1113)	STATE	10	10	DE	DELAWARE								00000000			9000	UNITED STATES	DELAWARE	2017	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	1	1.8
SURVEY	CROPS	FIELD CROPS	WHEAT	ALL CLASSES	NON-IRRIGATED	ALL UTILIZATION PRACTICES	YIELD	BU / NET PLANTED ACRE	WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / NET PLANTED ACRE	TOTAL	NOT SPECIFIED	COUNTY	53	53	WA	WASHINGTON	10	WESTERN	057	057	SKAGIT			00000000			9000	UNITED STATES	WASHINGTON, WESTERN, SKAGIT	1986	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	69.4	 
SURVEY	CROPS	FIELD CROPS	SUNFLOWER	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	CONDITION, 5 YEAR AVG	PCT FAIR	SUNFLOWER - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR	TOTAL	NOT SPECIFIED	STATE	46	46	SD	SOUTH DAKOTA								00000000			9000	UNITED STATES	SOUTH DAKOTA	2016	WEEKLY	40	40	WEEK #40	2016-10-09	2016-10-11 16:06:07	32	 
CENSUS	CROPS	HORTICULTURE	BEDDING PLANTS, ANNUAL	FLOWERING & FOLIAR, LISIANTHUS	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	SALES	$	BEDDING PLANTS, ANNUAL, FLOWERING & FOLIAR, LISIANTHUS - SALES, MEASURED IN $	TOTAL	NOT SPECIFIED	STATE	09	09	CT	CONNECTICUT								00000000			9000	UNITED STATES	CONNECTICUT	2019	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	(D)	(D)
CENSUS	CROPS	HORTICULTURE	TOMATOES	ALL CLASSES	UNDER PROTECTION	ALL UTILIZATION PRACTICES	AREA IN PRODUCTION	SQ FT	TOMATOES, UNDER PROTECTION - SQ FT IN PRODUCTION	TOTAL	NOT SPECIFIED	COUNTY	19	19	IA	IOWA	40	WEST CENTRAL	047	047	CRAWFORD			00000000			9000	UNITED STATES	IOWA, WEST CENTRAL, CRAWFORD	2012	ANNUAL	00	00	YEAR		2012-12-31 00:00:00	(D)	(D)
SURVEY	CROPS	FIELD CROPS	HAY	ALFALFA	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PRODUCTION	$	HAY, ALFALFA - PRODUCTION, MEASURED IN $	TOTAL	NOT SPECIFIED	STATE	33	33	NH	NEW HAMPSHIRE								00000000			9000	UNITED STATES	NEW HAMPSHIRE	2018	ANNUAL	00	00	YEAR		2024-02-16 15:00:00	1,503,000	
SURVEY	CROPS	FIELD CROPS	WHEAT	ALL CLASSES	NON-IRRIGATED	ALL UTILIZATION PRACTICES	AREA PLANTED, NET	ACRES	WHEAT, NON-IRRIGATED - ACRES PLANTED, NET	TOTAL	NOT SPECIFIED	COUNTY	46	46	SD	SOUTH DAKOTA	20	NORTH CENTRAL	115	115	SPINK			00000000			9000	UNITED STATES	SOUTH DAKOTA, NORTH CENTRAL, SPINK	2000	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	78,100	 
CENSUS	CROPS	FIELD CROPS	OATS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	OATS - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	28	28	MS	MISSISSIPPI	80	SOUTH CENTRAL	113	113	PIKE			00000000			9000	UNITED STATES	MISSISSIPPI, SOUTH CENTRAL, PIKE	2002	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	1	 
CENSUS	CROPS	HORTICULTURE	BEDDING PLANTS, HERBACEOUS PERENNIAL	PEONY	ALL PRODUCTION PRACTICES	POTS	SALES	OPERATIONS	BEDDING PLANTS, HERBACEOUS PERENNIAL, PEONY, POTS - OPERATIONS WITH SALES	TOTAL	NOT SPECIFIED	STATE	42	42	PA	PENNSYLVANIA								00000000			9000	UNITED STATES	PENNSYLVANIA	2019	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	24	28.2
SURVEY	CROPS	FIELD CROPS	WHEAT	WINTER	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA PLANTED	ACRES	WHEAT, WINTER - ACRES PLANTED	TOTAL	NOT SPECIFIED	COUNTY	21	21	KY	KENTUCKY	10	PURCHASE	221	221	TRIGG			00000000			9000	UNITED STATES	KENTUCKY, PURCHASE, TRIGG	1996	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	10,100	 
SURVEY	CROPS	FIELD CROPS	SORGHUM	ALL CLASSES	NON-IRRIGATED	GRAIN	AREA HARVESTED	ACRES	SORGHUM, GRAIN, NON-IRRIGATED - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	20	20	KS	KANSAS	20	WEST CENTRAL	135	135	NESS			00000000			9000	UNITED STATES	KANSAS, WEST CENTRAL, NESS	1988	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	36,000	 
SURVEY	CROPS	FIELD CROPS	WHEAT	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	PRODUCTION	BU	WHEAT - PRODUCTION, MEASURED IN BU	TOTAL	NOT SPECIFIED	COUNTY	06	06	CA	CALIFORNIA	80	SOUTHERN CALIFORNIA	111	111	VENTURA			00000000			9000	UNITED STATES	CALIFORNIA, SOUTHERN CALIFORNIA, VENTURA	1957	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	6,000	 
SURVEY	CROPS	FIELD CROPS	WHEAT	SPRING, (EXCL DURUM)	IRRIGATED	ALL UTILIZATION PRACTICES	AREA PLANTED, NET	ACRES	WHEAT, SPRING, (EXCL DURUM), IRRIGATED - ACRES PLANTED, NET	TOTAL	NOT SPECIFIED	COUNTY	41	41	OR	OREGON	30	NORTHEAST	063	063	WALLOWA			00000000			9000	UNITED STATES	OREGON, NORTHEAST, WALLOWA	1983	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	2,700	 
SURVEY	CROPS	FIELD CROPS	TOBACCO	AIR-CURED LIGHT BURLEY (TYPE 31)	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	YIELD	LB / ACRE	TOBACCO, AIR-CURED LIGHT BURLEY (TYPE 31) - YIELD, MEASURED IN LB / ACRE	TOTAL	NOT SPECIFIED	COUNTY	47	47	TN	TENNESSEE	30	WESTERN RIM	161	161	STEWART			00000000			9000	UNITED STATES	TENNESSEE, WESTERN RIM, STEWART	1963	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	1,675	 
SURVEY	CROPS	FIELD CROPS	CORN	ALL CLASSES	ALL PRODUCTION PRACTICES	GRAIN	YIELD	BU / ACRE	CORN, GRAIN - YIELD, MEASURED IN BU / ACRE	TOTAL	NOT SPECIFIED	COUNTY	21	21	KY	KENTUCKY	60	EASTERN OR MOUNTAIN	199	199	PULASKI			00000000			9000	UNITED STATES	KENTUCKY, EASTERN OR MOUNTAIN, PULASKI	2008	ANNUAL	00	00	YEAR		2015-06-03 15:08:31	112	 
SURVEY	CROPS	FIELD CROPS	SORGHUM	ALL CLASSES	NON-IRRIGATED	GRAIN	AREA HARVESTED	ACRES	SORGHUM, GRAIN, NON-IRRIGATED - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	31	31	NE	NEBRASKA	90	SOUTHEAST	095	095	JEFFERSON			00000000			9000	UNITED STATES	NEBRASKA, SOUTHEAST, JEFFERSON	1985	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	75,200	 
CENSUS	CROPS	FRUIT & TREE NUTS	BLACKBERRIES	INCL DEWBERRIES & MARIONBERRIES	ORGANIC	ALL UTILIZATION PRACTICES	AREA HARVESTED	OPERATIONS	BLACKBERRIES, INCL DEWBERRIES & MARIONBERRIES, ORGANIC - OPERATIONS WITH AREA HARVESTED	ORGANIC STATUS	ORGANIC STATUS: (NOP USDA CERTIFIED)	STATE	19	19	IA	IOWA								00000000			9000	UNITED STATES	IOWA	2008	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	1	 
CENSUS	CROPS	VEGETABLES	SQUASH	WINTER	ALL PRODUCTION PRACTICES	FRESH MARKET	AREA HARVESTED	OPERATIONS	SQUASH, WINTER, FRESH MARKET - OPERATIONS WITH AREA HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	48	48	TX	TEXAS	40	BLACKLANDS	027	027	BELL			00000000			9000	UNITED STATES	TEXAS, BLACKLANDS, BELL	2007	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	1	 
SURVEY	CROPS	FIELD CROPS	CORN	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA PLANTED	ACRES	CORN - ACRES PLANTED	TOTAL	NOT SPECIFIED	COUNTY	17	17	IL	ILLINOIS	80	SOUTHWEST	027	027	CLINTON			00000000			9000	UNITED STATES	ILLINOIS, SOUTHWEST, CLINTON	2009	ANNUAL	00	00	YEAR		2015-06-03 15:08:31	72,000	 
SURVEY	CROPS	FIELD CROPS	SOYBEANS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	CONDITION, PREVIOUS YEAR	PCT EXCELLENT	SOYBEANS - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT	TOTAL	NOT SPECIFIED	STATE	26	26	MI	MICHIGAN								00000000			9000	UNITED STATES	MICHIGAN	2022	WEEKLY	41	41	WEEK #41	2022-10-16	2022-10-17 16:00:00	22	
SURVEY	CROPS	FIELD CROPS	WHEAT	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	YIELD	BU / ACRE	WHEAT - YIELD, MEASURED IN BU / ACRE	TOTAL	NOT SPECIFIED	COUNTY	27	27	MN	MINNESOTA	40	WEST CENTRAL	151	151	SWIFT			00000000			9000	UNITED STATES	MINNESOTA, WEST CENTRAL, SWIFT	2000	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	53.9	 
SURVEY	CROPS	FIELD CROPS	CORN	ALL CLASSES	IRRIGATED	GRAIN	YIELD	BU / ACRE	CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE	TOTAL	NOT SPECIFIED	COUNTY	31	31	NE	NEBRASKA	30	NORTHEAST	051	051	DIXON			00000000			9000	UNITED STATES	NEBRASKA, NORTHEAST, DIXON	1957	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	79	 
CENSUS	CROPS	VEGETABLES	VEGETABLE TOTALS	INCL SEEDS & TRANSPLANTS	IN THE OPEN	ALL UTILIZATION PRACTICES	SALES	OPERATIONS	VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES	TOTAL	NOT SPECIFIED	ZIP CODE	47	47	TN	TENNESSEE							37331	00000000			9000	UNITED STATES	37331	2007	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	5	 
CENSUS	CROPS	HORTICULTURE	HORTICULTURE TOTALS	(EXCL CUT TREES & VEGETABLE SEEDS & TRANSPLANTS)	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	SALES	OPERATIONS	HORTICULTURE TOTALS, (EXCL CUT TREES & VEGETABLE SEEDS & TRANSPLANTS) - OPERATIONS WITH SALES	SALES	SALES: (50,000 OR MORE $)	ZIP CODE	34	34	NJ	NEW JERSEY							08750	00000000			9000	UNITED STATES	08750	2017	ANNUAL	00	00	YEAR		2018-02-01 00:00:00	1	 
CENSUS	CROPS	FIELD CROPS	HAY	TAME, (EXCL ALFALFA & SMALL GRAIN)	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	HAY, TAME, (EXCL ALFALFA & SMALL GRAIN) - ACRES HARVESTED	FARM SALES	FARM SALES: (10,000 TO 24,999 $)	STATE	08	08	CO	COLORADO								00000000			9000	UNITED STATES	COLORADO	2012	ANNUAL	00	00	YEAR		2012-12-31 00:00:00	22,871	14.4
SURVEY	CROPS	FIELD CROPS	WHEAT	SPRING, (EXCL DURUM)	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	38	38	ND	NORTH DAKOTA	20	NORTH CENTRAL	009	009	BOTTINEAU			00000000			9000	UNITED STATES	NORTH DAKOTA, NORTH CENTRAL, BOTTINEAU	1984	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	70,000	 
SURVEY	CROPS	FIELD CROPS	WHEAT	SPRING, (EXCL DURUM)	IRRIGATED	ALL UTILIZATION PRACTICES	YIELD	BU / ACRE	WHEAT, SPRING, (EXCL DURUM), IRRIGATED - YIELD, MEASURED IN BU / ACRE	TOTAL	NOT SPECIFIED	COUNTY	08	08	CO	COLORADO	20	NORTHEAST	087	087	MORGAN			00000000			9000	UNITED STATES	COLORADO, NORTHEAST, MORGAN	1932	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	16	 
CENSUS	CROPS	FRUIT & TREE NUTS	PECANS	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	AREA BEARING	OPERATIONS	PECANS - OPERATIONS WITH AREA BEARING	TOTAL	NOT SPECIFIED	COUNTY	48	48	TX	TEXAS	30	CROSS TIMBERS	417	417	SHACKELFORD			00000000			9000	UNITED STATES	TEXAS, CROSS TIMBERS, SHACKELFORD	2012	ANNUAL	00	00	YEAR		2012-12-31 00:00:00	1	16.0
SURVEY	CROPS	FIELD CROPS	HAY	(EXCL ALFALFA)	NON-IRRIGATED	ALL UTILIZATION PRACTICES	PRODUCTION	TONS	HAY, (EXCL ALFALFA), NON-IRRIGATED - PRODUCTION, MEASURED IN TONS	TOTAL	NOT SPECIFIED	AGRICULTURAL DISTRICT	56	56	WY	WYOMING	40	SOUTH CENTRAL						00000000			9000	UNITED STATES	WYOMING, SOUTH CENTRAL	1977	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	17,500	 
CENSUS	CROPS	VEGETABLES	VEGETABLE TOTALS	ALL CLASSES	IN THE OPEN, IRRIGATED	ALL UTILIZATION PRACTICES	AREA IN PRODUCTION	ACRES	VEGETABLE TOTALS, IN THE OPEN, IRRIGATED - ACRES IN PRODUCTION	ECONOMIC CLASS	ECONOMIC CLASS: (1,000,000 OR MORE $)	STATE	16	16	ID	IDAHO								00000000			9000	UNITED STATES	IDAHO	2012	ANNUAL	00	00	YEAR		2012-12-31 00:00:00	329,857	4.9
SURVEY	CROPS	FIELD CROPS	WHEAT	ALL CLASSES	NON-IRRIGATED, FOLLOWING SUMMER FALLOW	ALL UTILIZATION PRACTICES	YIELD	BU / NET PLANTED ACRE	WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - YIELD, MEASURED IN BU / NET PLANTED ACRE	TOTAL	NOT SPECIFIED	COUNTY	41	41	OR	OREGON	20	NORTH CENTRAL	055	055	SHERMAN			00000000			9000	UNITED STATES	OREGON, NORTH CENTRAL, SHERMAN	1992	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	32.3	 
SURVEY	CROPS	FIELD CROPS	PASTURELAND	ALL CLASSES	ALL PRODUCTION PRACTICES	ALL UTILIZATION PRACTICES	CONDITION	PCT GOOD	PASTURELAND - CONDITION, MEASURED IN PCT GOOD	TOTAL	NOT SPECIFIED	STATE	31	31	NE	NEBRASKA								00000000			9000	UNITED STATES	NEBRASKA	1995	WEEKLY	41	41	WEEK #41	1995-10-15	2013-01-01 12:00:00	30	 
SURVEY	CROPS	FIELD CROPS	CORN	ALL CLASSES	ALL PRODUCTION PRACTICES	GRAIN	AREA PLANTED, NET	ACRES	CORN, GRAIN - ACRES PLANTED, NET	TOTAL	NOT SPECIFIED	COUNTY	29	29	MO	MISSOURI	20	NORTH CENTRAL	121	121	MACON			00000000			9000	UNITED STATES	MISSOURI, NORTH CENTRAL, MACON	1981	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	25,400	 
SURVEY	CROPS	FIELD CROPS	WHEAT	SPRING, DURUM	NON-IRRIGATED	ALL UTILIZATION PRACTICES	AREA HARVESTED	ACRES	WHEAT, SPRING, DURUM, NON-IRRIGATED - ACRES HARVESTED	TOTAL	NOT SPECIFIED	COUNTY	38	38	ND	NORTH DAKOTA	40	WEST CENTRAL	057	057	MERCER			00000000			9000	UNITED STATES	NORTH DAKOTA, WEST CENTRAL, MERCER	1995	ANNUAL	00	00	YEAR		2012-01-01 00:00:00	15,300	 
SURVEY	CROPS	FIELD CROPS	RICE	ALL CLASSES	ALL PRODUCTION PRACTICES	OFF FARM, MILLS & ATTACHED WAREHOUSES	STOCKS	CWT	RICE, OFF FARM, MILLS & ATTACHED WAREHOUSES - STOCKS, MEASURED IN CWT	TOTAL	NOT SPECIFIED	STATE	06	06	CA	CALIFORNIA								00000000			9000	UNITED STATES	CALIFORNIA	1993	POINT IN TIME	12	12	FIRST OF DEC		2012-01-01 00:00:00	2,012,000	 
